instituicao,uf,populacao,conta,estagio,valor,ano
Prefeitura Municipal de Cuiabá - MT,MT,623614,04.124 - Controle Interno,PAGO,20120.0,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,04.126 - Tecnologia da Informação,PAGO,1.958503126E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,04.128 - Formação de Recursos Humanos,PAGO,1286344.32,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,04.129 - Administração de Receitas,PAGO,1.582432787E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,04.131 - Comunicação Social,PAGO,1.826481882E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,06 - Segurança Pública,PAGO,5605266.67,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,06.181 - Policiamento,PAGO,5605266.67,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,08 - Assistência Social,PAGO,8.767607053E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,08.241 - Assistência ao Idoso,PAGO,654890.0,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,08.243 - Assistência à Criança e ao Adolescente,PAGO,1559136.18,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,08.244 - Assistência Comunitária,PAGO,3.501256041E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,08.122 - Administração Geral,PAGO,5.044948394E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,09 - Previdência Social,PAGO,4.1221592381E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,09.272 - Previdência do Regime Estatutário,PAGO,4.1221592381E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,10 - Saúde,PAGO,1.13879760597E9,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,10.301 - Atenção Básica,PAGO,6.187161899E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,10.302 - Assistência Hospitalar e Ambulatorial,PAGO,5.3421474391E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,10.303 - Suporte Profilático e Terapêutico,PAGO,2705876.94,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,10.304 - Vigilância Sanitária,PAGO,2189626.15,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,10.305 - Vigilância Epidemiológica,PAGO,5857393.26,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,10.122 - Administração Geral,PAGO,5.3195834672E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,11 - Trabalho,PAGO,1.385453699E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,11.333 - Empregabilidade,PAGO,408337.98,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,11.334 - Fomento ao Trabalho,PAGO,52790.36,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,11.122 - Administração Geral,PAGO,1.32082817E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,12 - Educação,PAGO,7.0670977092E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,12.361 - Ensino Fundamental,PAGO,4.4253971199E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,12.365 - Educação Infantil,PAGO,2.2826268211E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,12.367 - Educação Especial,PAGO,3.590737682E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,13 - Cultura,PAGO,2.094944623E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,"13.391 - Patrimônio Histórico, Artístico e Arqueológico",PAGO,908015.43,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,13.392 - Difusão Cultural,PAGO,4387676.77,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,13.122 - Administração Geral,PAGO,1.565375403E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,14 - Direitos da Cidadania,PAGO,3289057.62,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,"14.422 - Direitos Individuais, Coletivos e Difusos",PAGO,892529.27,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,14.122 - Administração Geral,PAGO,2396528.35,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,15 - Urbanismo,PAGO,2.7707080718E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,15.451 - Infraestrutura Urbana,PAGO,8.274901096E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,15.452 - Serviços Urbanos,PAGO,1.434924883E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,15.122 - Administração Geral,PAGO,5.082930792E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,16 - Habitação,PAGO,1.069945619E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,16.482 - Habitação Urbana,PAGO,2915807.74,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,16.122 - Administração Geral,PAGO,7783648.45,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,17 - Saneamento,PAGO,1.289175739E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,17.122 - Administração Geral,PAGO,1.25558022E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,18 - Gestão Ambiental,PAGO,9115497.96,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,18.541 - Preservação e Conservação Ambiental,PAGO,1916684.77,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,18.542 - Controle Ambiental,PAGO,271387.66,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,18.122 - Administração Geral,PAGO,3188710.16,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,20 - Agricultura,PAGO,1995462.55,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,23 - Comércio e Serviços,PAGO,5692557.25,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,23.695 - Turismo,PAGO,339308.43,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,23.122 - Administração Geral,PAGO,5353248.82,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,26 - Transporte,PAGO,4.830035708E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,26.782 - Transporte Rodoviário,PAGO,3.409917307E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,26.122 - Administração Geral,PAGO,5238827.36,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,27 - Desporto e Lazer,PAGO,4382931.82,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,27.812 - Desporto Comunitário,PAGO,4382931.82,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,28 - Encargos Especiais,PAGO,1.1505009079E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,28.843 - Serviço da Dívida Interna,PAGO,8.94056049E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,28.846 - Outros Encargos Especiais,PAGO,2.564448589E7,2023
Prefeitura Municipal de Vitória - ES,ES,331785,01 - Legislativa,EMPENHADO,4.750801012E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,01.031 - Ação Legislativa,EMPENHADO,4.750801012E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,03 - Essencial à Justiça,EMPENHADO,1.651978944E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,03.092 - Representação Judicial e Extrajudicial,EMPENHADO,2724563.81,2024
Prefeitura Municipal de Vitória - ES,ES,331785,03.122 - Administração Geral,EMPENHADO,1.379522563E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,04 - Administração,EMPENHADO,2.1045220934E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,04.122 - Administração Geral,EMPENHADO,1.2581275971E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,04.123 - Administração Financeira,EMPENHADO,4.259774763E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,04.124 - Controle Interno,EMPENHADO,2031022.79,2024
Prefeitura Municipal de Vitória - ES,ES,331785,04.126 - Tecnologia da Informação,EMPENHADO,3.156971187E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,04.129 - Administração de Receitas,EMPENHADO,8440967.34,2024
Prefeitura Municipal de Vitória - ES,ES,331785,06 - Segurança Pública,EMPENHADO,7.684271585E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,06.181 - Policiamento,EMPENHADO,1.601183575E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,06.182 - Defesa Civil,EMPENHADO,597230.5,2024
Prefeitura Municipal de Vitória - ES,ES,331785,06.122 - Administração Geral,EMPENHADO,5.94322494E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,08 - Assistência Social,EMPENHADO,1.1311323488E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,08.244 - Assistência Comunitária,EMPENHADO,6.63380146E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,08.122 - Administração Geral,EMPENHADO,3.099624508E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,09 - Previdência Social,EMPENHADO,4.0728920087E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,09.272 - Previdência do Regime Estatutário,EMPENHADO,4.0165056702E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,09.122 - Administração Geral,EMPENHADO,5638633.85,2024
Prefeitura Municipal de Vitória - ES,ES,331785,10 - Saúde,EMPENHADO,5.0300342915E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,10.301 - Atenção Básica,EMPENHADO,1.6162827264E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,10.302 - Assistência Hospitalar e Ambulatorial,EMPENHADO,1.4426442052E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,10.303 - Suporte Profilático e Terapêutico,EMPENHADO,2.870850497E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,10.304 - Vigilância Sanitária,EMPENHADO,7333882.48,2024
Prefeitura Municipal de Vitória - ES,ES,331785,10.305 - Vigilância Epidemiológica,EMPENHADO,2.696989127E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,10.122 - Administração Geral,EMPENHADO,1.1900572562E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,11 - Trabalho,EMPENHADO,66319.08,2024
Prefeitura Municipal de Vitória - ES,ES,331785,11.334 - Fomento ao Trabalho,EMPENHADO,66319.08,2024
Prefeitura Municipal de Vitória - ES,ES,331785,12 - Educação,EMPENHADO,8.0576533424E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,12.361 - Ensino Fundamental,EMPENHADO,4.1736366241E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,12.365 - Educação Infantil,EMPENHADO,3.3033551884E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,12.366 - Educação de Jovens e Adultos,EMPENHADO,1159733.63,2024
Prefeitura Municipal de Vitória - ES,ES,331785,12.367 - Educação Especial,EMPENHADO,5714180.94,2024
Prefeitura Municipal de Vitória - ES,ES,331785,12.122 - Administração Geral,EMPENHADO,5.119223842E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,13 - Cultura,EMPENHADO,2.970944412E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,"13.391 - Patrimônio Histórico, Artístico e Arqueológico",EMPENHADO,406202.08,2024
Prefeitura Municipal de Vitória - ES,ES,331785,13.392 - Difusão Cultural,EMPENHADO,2.202914014E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,13.122 - Administração Geral,EMPENHADO,7274101.9,2024
Prefeitura Municipal de Vitória - ES,ES,331785,14 - Direitos da Cidadania,EMPENHADO,1.31870423E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,"14.422 - Direitos Individuais, Coletivos e Difusos",EMPENHADO,1.31262423E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,15 - Urbanismo,EMPENHADO,7.0321849858E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,15.451 - Infraestrutura Urbana,EMPENHADO,4.6797148599E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,15.452 - Serviços Urbanos,EMPENHADO,1.8478270055E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,15.122 - Administração Geral,EMPENHADO,5.046431204E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,16 - Habitação,EMPENHADO,1.380844663E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,16.482 - Habitação Urbana,EMPENHADO,1.380844663E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,17 - Saneamento,EMPENHADO,5.803013688E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,17.512 - Saneamento Básico Urbano,EMPENHADO,5.803013688E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,18 - Gestão Ambiental,EMPENHADO,9.796255615E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,18.541 - Preservação e Conservação Ambiental,EMPENHADO,7.692448804E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,18.542 - Controle Ambiental,EMPENHADO,415171.12,2024
Prefeitura Municipal de Vitória - ES,ES,331785,18.543 - Recuperação de Áreas Degradadas,EMPENHADO,3765314.56,2024
Prefeitura Municipal de Vitória - ES,ES,331785,18.122 - Administração Geral,EMPENHADO,1.685758243E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,19 - Ciência e Tecnologia,EMPENHADO,2264194.84,2024
Prefeitura Municipal de Vitória - ES,ES,331785,19.571 - Desenvolvimento Científico,EMPENHADO,478240.0,2024
Prefeitura Municipal de Vitória - ES,ES,331785,19.572 - Desenvolvimento Tecnológico e Engenharia,EMPENHADO,1583754.84,2024
Prefeitura Municipal de Vitória - ES,ES,331785,19.573 - Difusão do Conhecimento Científico e Tecnológico,EMPENHADO,202200.0,2024
Prefeitura Municipal de Vitória - ES,ES,331785,23 - Comércio e Serviços,EMPENHADO,1.573911551E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,23.691 - Promoção Comercial,EMPENHADO,1098904.45,2024
Prefeitura Municipal de Vitória - ES,ES,331785,23.695 - Turismo,EMPENHADO,1.464021106E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,24 - Comunicações,EMPENHADO,9937871.45,2024
Prefeitura Municipal de Vitória - ES,ES,331785,27 - Desporto e Lazer,EMPENHADO,2.011995033E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,27.811 - Desporto de Rendimento,EMPENHADO,806400.0,2024
Prefeitura Municipal de Vitória - ES,ES,331785,27.812 - Desporto Comunitário,EMPENHADO,735473.57,2024
Prefeitura Municipal de Vitória - ES,ES,331785,27.813 - Lazer,EMPENHADO,3341294.82,2024
Prefeitura Municipal de Vitória - ES,ES,331785,27.122 - Administração Geral,EMPENHADO,1.523678194E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,28 - Encargos Especiais,EMPENHADO,1.4738110103E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,28.843 - Serviço da Dívida Interna,EMPENHADO,5.00390733E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,28.844 - Serviço da Dívida Externa,EMPENHADO,3.288820494E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,28.846 - Outros Encargos Especiais,EMPENHADO,6.445382279E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,01 - Legislativa,PAGO,4.512096834E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,01.031 - Ação Legislativa,PAGO,4.512096834E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,03 - Essencial à Justiça,PAGO,1.543710033E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,03.092 - Representação Judicial e Extrajudicial,PAGO,2361777.9,2024
Prefeitura Municipal de Vitória - ES,ES,331785,03.122 - Administração Geral,PAGO,1.307532243E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,04 - Administração,PAGO,1.7789790616E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,04.122 - Administração Geral,PAGO,1.099615418E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,04.123 - Administração Financeira,PAGO,4.25347533E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,04.124 - Controle Interno,PAGO,1978909.61,2024
Prefeitura Municipal de Vitória - ES,ES,331785,04.126 - Tecnologia da Informação,PAGO,1.650278846E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,04.129 - Administração de Receitas,PAGO,6919912.99,2024
Prefeitura Municipal de Vitória - ES,ES,331785,06 - Segurança Pública,PAGO,7.270471553E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,06.181 - Policiamento,PAGO,1.326800293E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,06.182 - Defesa Civil,PAGO,501066.48,2024
Prefeitura Municipal de Vitória - ES,ES,331785,06.122 - Administração Geral,PAGO,5.85033361E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,08 - Assistência Social,PAGO,1.0143003109E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,08.244 - Assistência Comunitária,PAGO,6.212301398E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,08.122 - Administração Geral,PAGO,2.653484251E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,09 - Previdência Social,PAGO,4.068319274E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,09.272 - Previdência do Regime Estatutário,PAGO,4.0143385378E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,09.122 - Administração Geral,PAGO,5398073.62,2024
Prefeitura Municipal de Vitória - ES,ES,331785,10 - Saúde,PAGO,4.4782473503E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,10.301 - Atenção Básica,PAGO,1.5569777009E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,10.302 - Assistência Hospitalar e Ambulatorial,PAGO,1.2116881355E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,10.303 - Suporte Profilático e Terapêutico,PAGO,2.497759161E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,10.304 - Vigilância Sanitária,PAGO,7288574.45,2024
Prefeitura Municipal de Vitória - ES,ES,331785,10.305 - Vigilância Epidemiológica,PAGO,2.492059125E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,10.122 - Administração Geral,PAGO,1.0159655973E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,11 - Trabalho,PAGO,66319.08,2024
Prefeitura Municipal de Vitória - ES,ES,331785,11.334 - Fomento ao Trabalho,PAGO,66319.08,2024
Prefeitura Municipal de Vitória - ES,ES,331785,12 - Educação,PAGO,7.4059117017E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,12.361 - Ensino Fundamental,PAGO,3.7663503366E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,12.365 - Educação Infantil,PAGO,3.1024510382E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,12.366 - Educação de Jovens e Adultos,PAGO,704542.46,2024
Prefeitura Municipal de Vitória - ES,ES,331785,12.367 - Educação Especial,PAGO,5022349.16,2024
Prefeitura Municipal de Vitória - ES,ES,331785,12.122 - Administração Geral,PAGO,4.798414107E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,13 - Cultura,PAGO,2.104371877E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,"13.391 - Patrimônio Histórico, Artístico e Arqueológico",PAGO,269802.21,2024
Prefeitura Municipal de Vitória - ES,ES,331785,13.392 - Difusão Cultural,PAGO,1.401713136E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,13.122 - Administração Geral,PAGO,6756785.2,2024
Prefeitura Municipal de Vitória - ES,ES,331785,14 - Direitos da Cidadania,PAGO,7876607.59,2024
Prefeitura Municipal de Vitória - ES,ES,331785,"14.422 - Direitos Individuais, Coletivos e Difusos",PAGO,7860807.59,2024
Prefeitura Municipal de Vitória - ES,ES,331785,15 - Urbanismo,PAGO,5.6631610405E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,15.451 - Infraestrutura Urbana,PAGO,3.581495161E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,15.452 - Serviços Urbanos,PAGO,1.6376836557E8,2024
Prefeitura Municipal de Vitória - ES,ES,331785,15.122 - Administração Geral,PAGO,4.439822238E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,16 - Habitação,PAGO,1.114409802E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,16.482 - Habitação Urbana,PAGO,1.114409802E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,17 - Saneamento,PAGO,4.189147138E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,17.512 - Saneamento Básico Urbano,PAGO,4.189147138E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,18 - Gestão Ambiental,PAGO,7.741015323E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,18.541 - Preservação e Conservação Ambiental,PAGO,5.859450949E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,18.542 - Controle Ambiental,PAGO,375108.72,2024
Prefeitura Municipal de Vitória - ES,ES,331785,18.543 - Recuperação de Áreas Degradadas,PAGO,2502833.41,2024
Prefeitura Municipal de Vitória - ES,ES,331785,18.122 - Administração Geral,PAGO,1.593770161E7,2024
Prefeitura Municipal de Vitória - ES,ES,331785,19 - Ciência e Tecnologia,PAGO,2165709.49,2024
Prefeitura Municipal de Vitória - ES,ES,331785,19.571 - Desenvolvimento Científico,PAGO,478240.0,2024
Prefeitura Municipal de Vitória - ES,ES,331785,19.572 - Desenvolvimento Tecnológico e Engenharia,PAGO,1487469.49,2024
Prefeitura Municipal de Vitória - ES,ES,331785,19.573 - Difusão do Conhecimento Científico e Tecnológico,PAGO,200000.0,2024
Prefeitura Municipal de Vitória - ES,ES,331785,23 - Comércio e Serviços,PAGO,7804478.54,2024
Prefeitura Municipal de Vitória - ES,ES,331785,23.691 - Promoção Comercial,PAGO,844242.48,2024
Prefeitura Municipal de Vitória - ES,ES,331785,23.695 - Turismo,PAGO,6960236.06,2024
